WJSpecID,Scientific,English,Inv,Vert,Scav,Fruits,Nectar,Seeds,PlantOther,Height_watbelowsurface,Height_wataroundsurface,Height_ground,Height_understory,Height_midhigh,Height_canopy,Height_aerial,Nocturnal_cat,PelagicSpecialist,log10SpecGenFinalMass,Diet_Breadth_Levin,Diet_breadthLevinsStanderdized,log_dietBreathLevin
3262,Caprimulgus madagascariensis,Madagascar Nightjar,10,0,0,0,0,0,0,0,0,0,3,1,1,5,1,0,1.613841822,1,1,0
3258,Caprimulgus mahrattensis,Sykes's Nightjar,10,0,0,0,0,0,0,0,1,2,6,1,0,0,1,0,1.755874856,1,1,0
3265,Caprimulgus manillensis,Philippine Nightjar,10,0,0,0,0,0,0,0,0,0,1,5,1,3,1,0,1.846955325,1,1,0
19893,Caprimulgus meesi,Mees's Nightjar,10,0,0,0,0,0,0,0,0,4,5,0,0,1,1,0,1.820857989,1,1,0
3280,Caprimulgus natalensis,Swamp Nightjar,10,0,0,0,0,0,0,0,0,2,4,4,0,0,1,0,1.890421019,1,1,0
3248,Caprimulgus nigrescens,Blackish Nightjar,10,0,0,0,0,0,0,0,0,0,2,2,0,6,1,0,1.552668216,1,1,0
19032,Caprimulgus nigriscapularis,Black-shouldered Nightjar,10,0,0,0,0,0,0,0,0,0,0,7,1,2,1,0,1.69019608,1,1,0
3238,Caprimulgus noctitherus,Puerto Rican Nightjar,10,0,0,0,0,0,0,0,0,1,0,6,0,3,1,0,1.557507202,1,1,0
3260,Caprimulgus nubicus,Nubian Nightjar,10,0,0,0,0,0,0,0,2,5,3,0,0,0,1,0,1.692846919,1,1,0
3245,Caprimulgus parvulus,Little Nightjar,10,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,1.568201724,1,1,0
3268,Caprimulgus pectoralis,Fiery-necked Nightjar,10,0,0,0,0,0,0,0,0,3,5,2,0,0,1,0,1.711216524,1,1,0
3273,Caprimulgus poliocephalus,Montane Nightjar,10,0,0,0,0,0,0,0,0,1,2,6,0,1,1,0,1.621176282,1,1,0
3272,Caprimulgus prigoginei,Itombwe Nightjar,10,0,0,0,0,0,0,0,0,2,0,2,2,4,1,0,1.759743368,1,1,0
3286,Caprimulgus pulchellus,Salvadori's Nightjar,10,0,0,0,0,0,0,0,0,0,2,2,1,5,1,0,1.759743368,1,1,0
3234,Caprimulgus ridgwayi,Buff-collared Nightjar,10,0,0,0,0,0,0,0,0,1,3,5,0,1,1,0,1.681241237,1,1,0
3252,Caprimulgus ruficollis,Red-necked Nightjar,10,0,0,0,0,0,0,0,0,3,1,2,0,4,1,0,1.835690571,1,1,0
3256,Caprimulgus rufigena,Rufous-cheeked Nightjar,10,0,0,0,0,0,0,0,0,3,4,3,0,0,1,0,1.715669142,1,1,0
3229,Caprimulgus rufus,Rufous Nightjar,10,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,1.974050903,1,1,0
19031,Caprimulgus ruwenzorii,Ruwenzori Nightjar,10,0,0,0,0,0,0,0,0,0,4,1,1,4,1,0,1.689575216,1,1,0
3231,Caprimulgus salvini,Tawny-collared Nightjar,10,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,1.748188027,1,1,0
3239,Caprimulgus saturatus,Dusky Nightjar,10,0,0,0,0,0,0,0,0,0,3,4,0,3,1,0,1.716003344,1,1,0
3233,Caprimulgus sericocaudatus,Silky-tailed Nightjar,10,0,0,0,0,0,0,0,0,3,1,6,0,0,1,0,1.919078092,1,1,0
19644,Caprimulgus solala,Nechisar Nightjar,10,0,0,0,0,0,0,0,0,1,3,3,1,2,1,0,1.757396029,1,1,0
3282,Caprimulgus stellatus,Star-spotted Nightjar,10,0,0,0,0,0,0,0,0,2,2,4,0,2,1,0,1.764922985,1,1,0
3284,Caprimulgus tristigma,Freckled Nightjar,10,0,0,0,0,0,0,0,0,0,3,3,2,2,1,0,1.897627091,1,1,0
3235,Caprimulgus vociferus,Whip-poor-will,10,0,0,0,0,0,0,0,1,2,2,5,0,0,1,0,1.726727209,1,1,0
3249,Caprimulgus whitelyi,Roraiman Nightjar,10,0,0,0,0,0,0,0,0,0,2,2,0,6,1,0,1.672097858,1,1,0
5855,Capsiempis flaveola,Yellow Tyrannulet,9,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0.886490725,1.219512195,0.963414634,-0.016186761
19915,Caracara cheriway,Crested Caracara,2,2,6,0,0,0,0,0,0,10,0,0,0,0,0,0,3.032868469,2.272727273,0.787878788,-0.103540592
4925,Caracara plancus,Southern Caracara,2,2,6,0,0,0,0,0,0,10,0,0,0,0,0,0,3.032868469,2.272727273,0.787878788,-0.103540592
12754,Cardellina rubrifrons,Red-faced Warbler,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.908485019,1,1,0
13277,Cardinalis cardinalis,Northern Cardinal,2,0,0,1,0,0,7,0,0,4,2,2,2,0,0,0,1.629817196,1.851851852,0.858024691,-0.066500214
13279,Cardinalis phoeniceus,Vermilion Cardinal,2,0,0,0,0,4,4,0,0,7,3,0,0,0,0,0,1.592176757,2.777777778,0.703703704,-0.152610163
13280,Cardinalis sinuatus,Pyrrhuloxia,3,0,0,0,0,7,0,0,0,6,2,1,1,0,0,0,1.546419267,1.724137931,0.879310345,-0.055857817
12315,Carduelis ambigua,Black-headed Greenfinch,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,1.186956335,1,1,0
12330,Carduelis atrata,Black Siskin,2,0,0,0,0,8,0,0,0,6,4,0,0,0,0,0,1.205204364,1.470588235,0.921568627,-0.035472318
12319,Carduelis atriceps,Black-capped Siskin,0,0,0,0,0,10,0,0,0,5,0,2,3,0,0,0,1.12904506,1,1,0
12328,Carduelis barbata,Black-chinned Siskin,2,0,0,1,0,7,0,0,0,8,2,0,0,0,0,0,1.190331698,1.851851852,0.858024691,-0.066500214
12348,Carduelis cannabina,Eurasian Linnet,2,0,0,2,0,6,0,0,0,6,2,2,0,0,0,0,1.290702243,2.272727273,0.787878788,-0.103540592
12336,Carduelis carduelis,European Goldfinch,1,0,0,2,0,4,3,0,0,2,6,2,0,0,0,0,1.204119983,3.333333333,0.611111111,-0.21387982
12312,Carduelis chloris,European Greenfinch,0,0,0,0,0,10,0,0,0,4,3,3,0,0,0,0,1.414973348,1,1,0
12257,Carduelis citrinella,Alpine Citril Finch,2,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,1.079181246,2.777777778,0.703703704,-0.152610163
20091,Carduelis corsicana,Mediterranean Citril Finch,2,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,1.079181246,2.777777778,0.703703704,-0.152610163
12323,Carduelis crassirostris,Thick-billed Siskin,0,0,0,0,0,4,6,0,0,0,5,5,0,0,0,0,1.278753601,1.923076923,0.846153846,-0.072550667
12322,Carduelis cucullata,Red Siskin,0,0,0,2,0,6,2,0,0,0,5,5,0,0,0,0,0.991226076,2.272727273,0.787878788,-0.103540592
12335,Carduelis dominicensis,Antillean Siskin,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,1.100370545,1,1,0
12346,Carduelis flammea,Common Redpoll,3,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,1.113943352,2.941176471,0.676470588,-0.169751081
12347,Carduelis flavirostris,Twite,2,0,0,0,0,4,4,0,0,5,5,0,0,0,0,0,1.187520721,2.777777778,0.703703704,-0.152610163
12341,Carduelis hornemanni,Hoary Redpoll,0,0,0,0,0,4,6,0,0,0,5,5,0,0,0,0,1.181843588,1.923076923,0.846153846,-0.072550667
12350,Carduelis johannis,Warsangli Linnet,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,1.127104798,1,1,0
12334,Carduelis lawrencei,Lawrence's Goldfinch,0,0,0,1,0,9,0,0,0,6,2,2,0,0,0,0,1.039017322,1.219512195,0.963414634,-0.016186761
12324,Carduelis magellanica,Hooded Siskin,1,0,0,0,0,3,6,0,0,3.33,3.33,3.33,0,0,0,0,1.133538908,2.173913043,0.804347826,-0.094556108
12316,Carduelis monguilloti,Vietnam Greenfinch,1,0,0,0,0,9,0,0,0,0,0,6,4,0,0,0,1.186956335,1.219512195,0.963414634,-0.016186761
12327,Carduelis notata,Black-headed Siskin,0,0,0,0,0,10,0,0,0,0,5,5,0,0,0,0,1.037426498,1,1,0
12326,Carduelis olivacea,Olivaceous Siskin,0,0,0,0,0,10,0,0,0,3.33,3.33,3.33,0,0,0,0,1.186956335,1,1,0
12318,Carduelis pinus,Pine Siskin,1,0,0,1,0,7,1,0,0,5,0,5,0,0,0,0,1.103803721,1.923076923,0.846153846,-0.072550667
12333,Carduelis psaltria,Lesser Goldfinch,1,0,0,3,0,3,3,0,0,2,4,4,0,0,0,0,0.942999593,3.571428571,0.571428571,-0.243038049
12325,Carduelis siemiradzkii,Saffron Siskin,1,0,0,0,0,7,2,0,0,5,5,0,0,0,0,0,1.186956335,1.851851852,0.858024691,-0.066500214
12313,Carduelis sinica,Grey-capped Greenfinch,2,0,0,0,0,8,0,0,0,3.33,3.33,3.33,0,0,0,0,1.26927939,1.470588235,0.921568627,-0.035472318
12320,Carduelis spinescens,Andean Siskin,0,0,0,0,0,8,2,0,0,5,5,0,0,0,0,0,1.053078443,1.470588235,0.921568627,-0.035472318
12314,Carduelis spinoides,Yellow-breasted Greenfinch,1,0,0,1,0,8,0,0,0,0,5,5,0,0,0,0,1.269512944,1.515151515,0.914141414,-0.038986615
12317,Carduelis spinus,Eurasian Siskin,1,0,0,3,0,3,3,0,0,0,5,5,0,0,0,0,1.121887985,3.571428571,0.571428571,-0.243038049
12332,Carduelis tristis,American Goldfinch,1,0,0,0,1,6,2,0,0,3.33,3.33,3.33,0,0,0,0,1.106870544,2.380952381,0.76984127,-0.113598811
12331,Carduelis uropygialis,Yellow-rumped Siskin,2,0,0,0,0,8,0,0,0,5,5,0,0,0,0,0,1.146128036,1.470588235,0.921568627,-0.035472318
12329,Carduelis xanthogastra,Yellow-bellied Siskin,0,0,0,0,0,10,0,0,0,0,0,7,3,0,0,0,1.103803721,1,1,0
12321,Carduelis yarrellii,Yellow-faced Siskin,0,0,0,5,0,5,0,0,0,3.33,3.33,3.33,0,0,0,0,1.186956335,2,0.833333333,-0.079181246
12349,Carduelis yemenensis,Yemen Linnet,0,0,0,2,0,8,0,0,0,7,3,0,0,0,0,0,1.155336037,1.470588235,0.921568627,-0.035472318
3769,Cariama cristata,Red-legged Seriema,6,2,0,1,0,0,1,0,0,6,4,0,0,0,0,0,3.146128036,2.380952381,0.76984127,-0.113598811
1616,Caridonax fulgidus,White-rumped Kingfisher,10,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2.235048438,1,1,0
1803,Carpococcyx radiatus,Bornean Ground-cuckoo,8,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,2.695201396,1.470588235,0.921568627,-0.035472318
1806,Carpococcyx renauldi,Coral-billed Ground-cuckoo,6,3,0,0,0,1,0,0,0,3.33,3.33,3.33,0,0,0,0,2.740362689,2.173913043,0.804347826,-0.094556108
1805,Carpococcyx viridis,Sumatran Ground-cuckoo,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.720159303,1,1,0
12368,Carpodacus cassinii,Cassin's Finch,2,0,0,0,0,4,4,0,0,6,0,0,4,0,0,0,1.423245874,2.777777778,0.703703704,-0.152610163
12375,Carpodacus edwardsii,Dark-rumped Rosefinch,0,0,0,2,1,7,0,0,0,10,0,0,0,0,0,0,1.423245874,1.851851852,0.858024691,-0.066500214
12372,Carpodacus eos,Pink-rumped Rosefinch,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,1.431685345,1,1,0
12366,Carpodacus erythrinus,Common Rosefinch,1,0,0,2,1,3,3,0,0,5,5,0,0,0,0,0,1.379668034,4.166666667,0.472222222,-0.325853579
12369,Carpodacus mexicanus,House Finch,1,0,0,3,0,3,3,0,0,3.33,3.33,3.33,0,0,0,0,1.330413773,3.571428571,0.571428571,-0.243038049
12365,Carpodacus nipalensis,Dark-breasted Rosefinch,0,0,0,4,1,4,1,0,0,0,5,5,0,0,0,0,1.344392274,2.941176471,0.676470588,-0.169751081
12371,Carpodacus pulcherrimus,Beautiful Rosefinch,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,1.283301229,2,0.833333333,-0.079181246
12384,Carpodacus puniceus,Red-fronted Rosefinch,0,0,0,2,0,3,5,0,0,10,0,0,0,0,0,0,1.668199484,2.631578947,0.728070175,-0.137826759
12367,Carpodacus purpureus,Purple Finch,1,0,0,1,2,2,4,0,0,3.33,3.33,3.33,0,0,0,0,1.367355921,3.846153846,0.525641026,-0.279310746
12381,Carpodacus rhodochlamys,Red-mantled Rosefinch,0,0,0,3,0,4,3,0,0,5,5,0,0,0,0,0,1.523746467,2.941176471,0.676470588,-0.169751081
12385,Carpodacus roborowskii,Tibetan Rosefinch,0,0,0,0,0,8,2,0,0,10,0,0,0,0,0,0,1.431685345,1.470588235,0.921568627,-0.035472318
12373,Carpodacus rodochroa,Pink-browed Rosefinch,0,0,0,5,0,5,0,0,0,8,2,0,0,0,0,0,1.250663919,2,0.833333333,-0.079181246
12379,Carpodacus rodopeplus,Spot-winged Rosefinch,0,0,0,0,0,8,2,0,0,10,0,0,0,0,0,0,1.361727836,1.470588235,0.921568627,-0.035472318
12377,Carpodacus roseus,Pallas's Rosefinch,1,0,0,1,0,6,2,0,0,3.33,3.33,3.33,0,0,0,0,1.456366033,2.380952381,0.76984127,-0.113598811
12364,Carpodacus rubescens,Crimson Rosefinch,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,1.431685345,1,1,0
12383,Carpodacus rubicilla,Great Rosefinch,1,0,0,1,0,4,4,0,0,5,5,0,0,0,0,0,1.635483747,2.941176471,0.676470588,-0.169751081
12382,Carpodacus rubicilloides,Streaked Rosefinch,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,1.623352682,1,1,0
12376,Carpodacus synoicus,Pale Rosefinch,0,0,0,0,0,3,7,0,0,10,0,0,0,0,0,0,1.318063335,1.724137931,0.879310345,-0.055857817
12380,Carpodacus thura,White-browed Rosefinch,0,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,1.491221576,2.941176471,0.676470588,-0.169751081
12378,Carpodacus trifasciatus,Three-banded Rosefinch,0,0,0,2,0,7,1,0,0,7,3,0,0,0,0,0,1.431685345,1.851851852,0.858024691,-0.066500214
12374,Carpodacus vinaceus,Vinaceous Rosefinch,0,0,0,0,0,10,0,0,0,5,5,0,0,0,0,0,1.343999069,1,1,0
6312,Carpodectes antoniae,Yellow-billed Cotinga,0,0,0,10,0,0,0,0,0,0,5,5,0,0,0,0,1.991226076,1,1,0
6313,Carpodectes hopkei,Black-tipped Cotinga,0,0,0,10,0,0,0,0,0,0,5,5,0,0,0,0,2.008600172,1,1,0
6311,Carpodectes nitidus,Snowy Cotinga,0,0,0,10,0,0,0,0,0,0,3,5,2,0,0,0,2.006893708,1,1,0
6261,Carpornis cucullata,Hooded Berryeater,2,0,0,8,0,0,0,0,0,0,5,5,0,0,0,0,1.870345371,1.470588235,0.921568627,-0.035472318
6262,Carpornis melanocephala,Black-headed Berryeater,1,0,0,9,0,0,0,0,0,0,5,5,0,0,0,0,1.807467376,1.219512195,0.963414634,-0.016186761
13282,Caryothraustes canadensis,Yellow-green Grosbeak,2,0,0,8,0,0,0,0,0,0,0,6,4,0,0,0,1.537819095,1.470588235,0.921568627,-0.035472318
13281,Caryothraustes poliogaster,Black-faced Grosbeak,2,0,0,8,0,0,0,0,0,0,0,3,7,0,0,0,1.621176282,1.470588235,0.921568627,-0.035472318
6146,Casiornis fuscus,Ash-throated Casiornis,10,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,1.290034611,1,1,0
6145,Casiornis rufus,Rufous Casiornis,10,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,1.394451681,1,1,0
5230,Casmerodius albus,Great Egret,4,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2.940182667,1.923076923,0.846153846,-0.072550667
46,Casuarius bennetti,Dwarf Cassowary,1,1,0,8,0,0,0,0,0,8,2,0,0,0,0,0,4.54406792,1.515151515,0.914141414,-0.038986615
45,Casuarius casuarius,Southern Cassowary,1,1,0,8,0,0,0,0,0,8,2,0,0,0,0,0,4.643452676,1.515151515,0.914141414,-0.038986615
47,Casuarius unappendiculatus,Northern Cassowary,2,1,0,6,0,0,1,0,0,8,2,0,0,0,0,0,4.663454504,2.380952381,0.76984127,-0.113598811
13076,Catamblyrhynchus diadema,Plushcap,8,0,0,0,0,0,2,0,0,0,0,6,4,0,0,0,1.150142162,1.470588235,0.921568627,-0.035472318
13216,Catamenia analis,Band-tailed Seedeater,0,0,0,0,0,10,0,0,0,8,1,1,0,0,0,0,1.079181246,1,1,0
13218,Catamenia homochroa,Paramo Seedeater,0,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,1.086359831,2,0.833333333,-0.079181246
13217,Catamenia inornata,Plain-coloured Seedeater,0,0,0,0,0,10,0,0,0,8,2,0,0,0,0,0,1.127104798,1,1,0
8866,Cataponera turdoides,Sulawesi Thrush,5,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,1.952550294,2,0.833333333,-0.079181246
4353,Catharacta antarctica,Southern Skua,0,6,4,0,0,0,0,0,3,7,0,0,0,0,0,1,3.217483944,1.923076923,0.846153846,-0.072550667
4352,Catharacta chilensis,Chilean Skua,0,6,4,0,0,0,0,0,5,5,0,0,0,0,0,1,3.136013074,1.923076923,0.846153846,-0.072550667
19904,Catharacta lonnbergi,Brown Skua,0,6,4,0,0,0,0,0,3,7,0,0,0,0,0,1,3.217483944,1.923076923,0.846153846,-0.072550667
4351,Catharacta maccormicki,South Polar Skua,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,1,3.129390164,1,1,0
4350,Catharacta skua,Great Skua,0,8,2,0,0,0,0,0,8,2,0,0,0,0,0,1,3.126527516,1.470588235,0.921568627,-0.035472318
12718,Catharopeza bishopi,Whistling Warbler,10,0,0,0,0,0,0,0,0,0,6,2,2,0,0,0,1.178976947,1,1,0
5349,Cathartes aura,Turkey Vulture,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,3.181340429,1,1,0
5350,Cathartes burrovianus,Lesser Yellow-headed Vulture,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,2.970811611,1,1,0
5351,Cathartes melambrotus,Greater Yellow-headed Vulture,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,3.137670537,1,1,0
8895,Catharus aurantiirostris,Orange-billed Nightingale-thrush,5,0,0,3,0,2,0,0,0,8,2,0,0,0,0,0,1.474216264,2.631578947,0.728070175,-0.137826759
8904,Catharus bicknelli,Bicknell's Thrush,9,0,0,1,0,0,0,0,0,8,2,0,0,0,0,0,1.443888547,1.219512195,0.963414634,-0.016186761
8901,Catharus dryas,Spotted Nightingale-thrush,6,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,1.57634135,1.923076923,0.846153846,-0.072550667
8899,Catharus frantzii,Ruddy-capped Nightingale-thrush,6,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,1.460897843,1.923076923,0.846153846,-0.072550667
8896,Catharus fuscater,Slaty-backed Nightingale-thrush,6,0,0,4,0,0,0,0,0,6,4,0,0,0,0,0,1.527629901,1.923076923,0.846153846,-0.072550667
8902,Catharus fuscescens,Veery,5,0,0,4,0,1,0,0,0,10,0,0,0,0,0,0,1.503790683,2.380952381,0.76984127,-0.113598811
8894,Catharus gracilirostris,Black-billed Nightingale-thrush,5,0,0,5,0,0,0,0,0,6,0,2,2,0,0,0,1.322219295,2,0.833333333,-0.079181246
8909,Catharus guttatus,Hermit Thrush,8,0,0,2,0,0,0,0,0,5,5,0,0,0,0,0,1.478566496,1.470588235,0.921568627,-0.035472318
8900,Catharus mexicanus,Black-headed Nightingale-thrush,5,0,0,5,0,0,0,0,0,8,2,0,0,0,0,0,1.51851394,2,0.833333333,-0.079181246
8903,Catharus minimus,Grey-cheeked Thrush,8,0,0,2,0,0,0,0,0,8,0,1,1,0,0,0,1.499412126,1.470588235,0.921568627,-0.035472318
8897,Catharus occidentalis,Russet Nightingale-thrush,5,0,0,5,0,0,0,0,0,6,0,2,2,0,0,0,1.418301291,2,0.833333333,-0.079181246
8906,Catharus ustulatus,Swainson's Thrush,6,0,0,4,0,0,0,0,0,5,5,0,0,0,0,0,1.481442629,1.923076923,0.846153846,-0.072550667
9689,Catherpes mexicanus,Canyon Wren,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1.07809415,1,1,0
4107,Catoptrophorus semipalmatus,Willet,8,2,0,0,0,0,0,0,7,3,0,0,0,0,0,0,2.390405156,1.470588235,0.921568627,-0.035472318
387,Catreus wallichi,Cheer Pheasant,1,0,0,0,0,1,8,0,0,10,0,0,0,0,0,0,3.1574205,1.515151515,0.914141414,-0.038986615
1009,Celeus brachyurus,Rufous Woodpecker,8,0,0,1,1,0,0,0,0,1,3,3,3,0,0,0,1.934195349,1.515151515,0.914141414,-0.038986615
1013,Celeus castaneus,Chestnut-coloured Woodpecker,7,0,0,1,0,1,1,0,0,0,0,3,7,0,0,0,1.932423026,1.923076923,0.846153846,-0.072550667
1014,Celeus elegans,Chestnut Woodpecker,8,0,0,2,0,0,0,0,0,0,5,5,0,0,0,0,2.130237248,1.470588235,0.921568627,-0.035472318
1016,Celeus flavescens,Blond-crested Woodpecker,7,0,0,3,0,0,0,0,0,2,3,5,0,0,0,0,2.1430148,1.724137931,0.879310345,-0.055857817
1017,Celeus flavus,Cream-coloured Woodpecker,8,0,0,1,0,1,0,0,0,0,2,6,2,0,0,0,2.168291189,1.515151515,0.914141414,-0.038986615
1011,Celeus grammicus,Scaly-breasted Woodpecker,5,0,0,5,0,0,0,0,0,0,0,8,2,0,0,0,1.865932668,2,0.833333333,-0.079181246
1010,Celeus loricatus,Cinnamon Woodpecker,7,0,0,3,0,0,0,0,0,0,2,2,6,0,0,0,1.88422877,1.724137931,0.879310345,-0.055857817
1015,Celeus lugubris,Pale-crested Woodpecker,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2.136720567,1,1,0
19827,Celeus obrieni,Kaempfer's Woodpecker,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2.056904851,1,1,0
1018,Celeus spectabilis,Rufous-headed Woodpecker,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2.056904851,1,1,0
1019,Celeus torquatus,Ringed Woodpecker,5,0,0,0,0,5,0,0,0,0,2,6,2,0,0,0,2.127104798,2,0.833333333,-0.079181246
1012,Celeus undatus,Waved Woodpecker,8,0,0,0,0,2,0,0,0,0,0,2,8,0,0,0,1.809559715,1.470588235,0.921568627,-0.035472318
19812,Centrocercus minimus,Gunnison Sage-grouse,1,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,3.279315534,1.219512195,0.963414634,-0.016186761
435,Centrocercus urophasianus,Greater Sage-grouse,1,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,3.279315534,1.219512195,0.963414634,-0.016186761
1835,Centropus andamanensis,Brown Coucal,10,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.369215857,1,1,0
1844,Centropus anselli,Gabon Coucal,7,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2.322219295,1.724137931,0.879310345,-0.055857817
1827,Centropus ateralbus,Pied Coucal,9,1,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.530199698,1.219512195,0.963414634,-0.016186761
1840,Centropus bengalensis,Lesser Coucal,8,1,0,1,0,0,0,0,0,9,1,0,0,0,0,0,2.172923864,1.515151515,0.914141414,-0.038986615
1830,Centropus bernsteini,Lesser Black Coucal,8,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,2.209809806,1.470588235,0.921568627,-0.035472318
1852,Centropus celebensis,Bay Coucal,10,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2.388030116,1,1,0
1831,Centropus chalybeus,Biak Coucal,8,2,0,0,0,0,0,0,0,7,2,1,0,0,0,0,2.388030116,1.470588235,0.921568627,-0.035472318
1841,Centropus chlororhynchus,Green-billed Coucal,10,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,2.388030116,1,1,0
1846,Centropus cupreicaudus,Coppery-tailed Coucal,4,6,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.455119065,1.923076923,0.846153846,-0.072550667
1824,Centropus goliath,Goliath Coucal,8,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2.69846593,1.470588235,0.921568627,-0.035472318
1839,Centropus grillii,Black Coucal,8,1,0,0,0,1,0,0,0,5,3,2,0,0,0,0,2.089481203,1.515151515,0.914141414,-0.038986615
1842,Centropus leucogaster,Black-throated Coucal,8,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2.488282725,1.470588235,0.921568627,-0.035472318
1851,Centropus melanops,Black-faced Coucal,8,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,2.344785123,1.470588235,0.921568627,-0.035472318
1826,Centropus menbeki,Greater Black Coucal,3,7,0,0,0,0,0,0,0,7,2,1,0,0,0,0,2.715167358,1.724137931,0.879310345,-0.055857817
1823,Centropus milo,Buff-headed Coucal,10,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,2.88592634,1,1,0
1845,Centropus monachus,Blue-headed Coucal,4,6,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.303865349,1.923076923,0.846153846,-0.072550667
1836,Centropus nigrorufus,Sunda Coucal,8,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2.388030116,1.470588235,0.921568627,-0.035472318
1828,Centropus phasianinus,Pheasant Coucal,7,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,2.582040624,1.724137931,0.879310345,-0.055857817
1832,Centropus rectunguis,Short-toed Coucal,10,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,2.376576957,1,1,0
1847,Centropus senegalensis,Senegal Coucal,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.227886705,1.923076923,0.846153846,-0.072550667
1834,Centropus sinensis,Greater Coucal,3,3,0,2,0,2,0,0,0,7,3,0,0,0,0,0,2.448242413,3.846153846,0.525641026,-0.279310746
1829,Centropus spilopterus,Kai Coucal,8,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,2.388030116,1.470588235,0.921568627,-0.035472318
1833,Centropus steerii,Black-hooded Coucal,8,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,2.297607332,1.470588235,0.921568627,-0.035472318
1849,Centropus superciliosus,White-browed Coucal,5,5,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.171580202,2,0.833333333,-0.079181246
1838,Centropus toulou,Madagascar Coucal,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2.221022805,2,0.833333333,-0.079181246
1853,Centropus unirufus,Rufous Coucal,8,2,0,0,0,0,0,0,0,4,3,2,1,0,0,0,2.264250982,1.470588235,0.921568627,-0.035472318
1825,Centropus violaceus,Violaceous Coucal,9,1,0,0,0,0,0,0,0,7,2,1,0,0,0,0,2.698961318,1.219512195,0.963414634,-0.016186761
1837,Centropus viridis,Philippine Coucal,10,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,2.152288344,1,1,0
6319,Cephalopterus glabricollis,Bare-necked Umbrellabird,2,2,0,6,0,0,0,0,0,0,5,5,0,0,0,0,2.579177447,2.272727273,0.787878788,-0.103540592
6322,Cephalopterus ornatus,Amazonian Umbrellabird,4,1,0,5,0,0,0,0,0,0,5,5,0,0,0,0,2.579783597,2.380952381,0.76984127,-0.113598811
